Name,Team,Season,Level,Age,G,PA,H,1B,2B,3B,HR,RBI,BB,SO,GDP,SB,CS,BB%,K%,BB/K,AVG,wOBA,OBP,SLG,OPS,ISO,wRC,wRC+,LD%,GB%,FB%,GB/FB,Pull%,Cent%,Oppo%,PlayerId
"Collin Price","HOU",2024,"A+,AA",24,100,392,76,47,16,0,13,40,48,98,3,7,1,0.122448979,0.25,0.489795918,0.226865671,0.3324544069414236,0.326530612,0.391044776,0.717575388,0.164179105,49.71797378809718,104.58211807093666,0.215767634,0.302904564,0.4813278,0.629310344,0.5,0.27272727,0.22727273,"sa3019935"
"Drake Logan","CHW",2024,"A",23,80,323,78,48,20,2,8,47,21,120,6,15,2,0.065015479,0.371517027,0.175,0.266211604,0.3598488936483306,0.328173374,0.430034129,0.758207503,0.163822525,46.69790118375406,122.07084492044153,0.25433526,0.341040462,0.404624277,0.842857142,0.42857143,0.26285714,0.30857143,"sa3019936"
"Zach Cole","HOU",2024,"AA,CPX",23,76,321,62,30,18,3,11,38,27,121,1,15,2,0.084112149,0.37694704,0.223140495,0.218309859,0.3336010962724686,0.308411214,0.419014084,0.727425298,0.200704225,40.72744175319168,103.14441511550015,0.277777777,0.265432098,0.456790123,0.581081081,0.34355828,0.31288344,0.34355828,"sa3019937"
"John McHenry","WSN",2024,"A,A+",23,63,211,22,12,7,0,3,14,25,71,1,10,3,0.118483412,0.33649289,0.352112676,0.12865497,0.2451774633449057,0.256038647,0.222222222,0.478260869,0.093567252,12.995369003385253,51.396624333732284,0.176470588,0.274509803,0.549019607,0.5,0.40366972,0.2293578,0.36697248,"sa3019938"
"Jud Fabian","BAL",2024,"AA,AAA",23,128,547,102,60,21,1,20,65,57,177,5,16,6,0.104204753,0.32358318,0.322033898,0.215189873,0.31779153226712425,0.304587155,0.390295358,0.694882513,0.175105485,62.30362876314078,96.11535751809589,0.186440677,0.315254237,0.498305084,0.632653061,0.44771242,0.29084967,0.26143791,"sa3019942"
"Jake Thompson","MIA",2024,"A+,AA",26,46,195,48,34,10,2,2,15,15,49,2,2,2,0.076923076,0.251282051,0.306122448,0.277456647,0.35575307729916694,0.358974358,0.393063583,0.752037941,0.115606936,27.56528123004054,121.61649586653469,0.297520661,0.438016528,0.264462809,1.65625,0.44354839,0.19354839,0.36290323,"sa3019945"
"Adam Retzbach","BAL",2024,"A+,AA",23,87,313,46,26,9,4,7,38,45,119,4,2,1,0.143769968,0.380191693,0.37815126,0.178294573,0.30361179236047137,0.308681672,0.325581395,0.634263067,0.147286822,33.82117288730034,88.18371309504097,0.164285714,0.442857142,0.392857142,1.127272727,0.41666667,0.29861111,0.28472222,"sa3019946"
"Skyler Messinger","COL",2024,"A+,CPX",25,53,203,42,27,11,1,3,25,15,54,2,7,1,0.073891625,0.266009852,0.277777777,0.232044198,0.3102122518816605,0.30049261,0.35359116,0.65408377,0.121546962,21.528285332267913,75.42864281550126,0.186991869,0.447154471,0.365853658,1.222222222,0.39694656,0.26717557,0.33587786,"sa3019963"
"David McCabe","ATL",2024,"AA",24,35,141,16,11,3,0,2,9,24,42,4,2,0,0.170212765,0.29787234,0.571428571,0.136752136,0.2557725745735439,0.283687943,0.213675213,0.497363156,0.076923077,9.531980238523785,61.372491424079286,0.205479452,0.452054794,0.342465753,1.32,0.62666667,0.16,0.21333333,"sa3019964"
"Bill Knight","SEA",2024,"A+",24,113,479,85,46,23,4,12,64,45,114,10,29,6,0.09394572,0.237995824,0.394736842,0.210396039,0.32812551337305973,0.322175732,0.376237623,0.698413355,0.165841584,58.18641680700475,99.62136945623816,0.196491228,0.392982456,0.410526315,0.957264957,0.49494949,0.21885522,0.28619529,"sa3019965"
"Danny Serretti","DET",2024,"A+,AA",24,99,363,59,41,13,0,5,30,42,102,4,5,4,0.115702479,0.280991735,0.411764705,0.19218241,0.2819349068453053,0.297222222,0.283387622,0.580609844,0.091205212,31.365604294519432,73.2061745519321,0.188405797,0.391304347,0.420289855,0.931034482,0.44600939,0.17840376,0.37558685,"sa3019967"
"Zach Morgan","SFG",2024,"A+,AA",24,83,332,60,42,13,0,5,30,42,63,12,8,1,0.126506024,0.189759036,0.666666666,0.212014134,0.30251838438438644,0.318181818,0.310954063,0.629135881,0.098939929,34.032110706715734,84.91350847184867,0.202702702,0.423423423,0.373873873,1.13253012,0.42731278,0.25110132,0.3215859,"sa3019968"
"Spencer Jones","NYY",2024,"AA",23,122,544,125,72,30,6,17,78,54,200,3,25,9,0.099264705,0.367647058,0.27,0.259336099,0.35528378908924513,0.336397058,0.452282157,0.788679215,0.192946058,79.12088217586587,123.81606594186508,0.284697508,0.423487544,0.291814946,1.451219512,0.3951049,0.24475524,0.36013986,"sa3019969"
"Chris Newell","LAD",2024,"A+,AA",23,124,526,88,44,18,1,25,74,71,177,4,31,6,0.134980988,0.336501901,0.401129943,0.20045558,0.3416294351818457,0.31870229,0.416856492,0.735558782,0.216400912,68.99815240155851,110.82058989081723,0.176691729,0.368421052,0.454887218,0.809917355,0.48148148,0.28888889,0.22962963,"sa3019971"
"Clark Elliott","OAK",2024,"A,CPX",23,59,256,60,40,11,3,6,37,38,59,2,7,2,0.1484375,0.23046875,0.644067796,0.3,0.43335959268367197,0.437007874,0.475,0.912007874,0.175,52.56181765917188,147.74443307444835,0.267605633,0.38028169,0.352112676,1.08,0.43448276,0.26896552,0.29655172,"sa3019972"
"Brennan Milone","OAK",2024,"AA",23,127,548,133,87,29,2,15,70,59,117,12,8,5,0.107664233,0.213503649,0.504273504,0.278242677,0.3675858746044827,0.361313868,0.441422594,0.802736462,0.163179917,84.09234097431819,126.95275328965761,0.242339832,0.298050139,0.459610027,0.648484848,0.41847826,0.33695652,0.24456522,"sa3019974"
"Silas Ardoin","BAL",2024,"AA",23,104,417,72,54,13,1,4,34,47,116,6,3,2,0.112709832,0.278177458,0.405172413,0.2,0.2762203617268298,0.29879518,0.275,0.57379518,0.075,35.355406013202845,72.17795176430677,0.248979591,0.375510204,0.375510204,1,0.41365462,0.24899598,0.3373494,"sa3019976"
"Nathan Martorella","SDP",2024,"AA",23,127,527,107,71,17,1,18,55,49,96,10,8,0,0.092979127,0.182163187,0.510416666,0.229122055,0.3222041637892967,0.305502846,0.385438972,0.690941818,0.156316917,61.635619222124106,103.5331893694676,0.225543478,0.336956521,0.4375,0.770186335,0.4691689,0.22520107,0.30563003,"sa3019978"
"Andrew Jenkins","DET",2024,"A,A+,CPX",23,47,186,42,28,11,0,3,23,14,49,3,0,0,0.075268817,0.26344086,0.285714285,0.24852071,0.3213741566683795,0.311827956,0.366863905,0.678691861,0.118343195,21.48034667057349,94.76622642305024,0.279661016,0.415254237,0.305084745,1.361111111,0.41322314,0.21487603,0.37190083,"sa3019979"
"Drew Gilbert","NYM",2024,"A,AAA,CPX",23,62,269,47,29,8,0,10,33,30,54,2,3,1,0.111524163,0.200743494,0.555555555,0.205240174,0.3138796111096197,0.313432835,0.371179039,0.684611874,0.165938865,29.47836387096841,81.6630278584303,0.167630057,0.369942196,0.462427745,0.8,0.52,0.23428571,0.24571429,"sa3019980"
"Kody Huff","CLE",2024,"AA",23,98,389,82,57,17,1,7,28,44,87,9,7,0,0.113110539,0.223650385,0.505747126,0.244776119,0.329047269274279,0.340206185,0.364179104,0.704385289,0.119402985,48.74717593583544,106.68040093183757,0.209677419,0.39516129,0.39516129,1,0.42063492,0.24206349,0.33730159,"sa3019982"
"Dylan Beavers","BAL",2024,"AA,AAA",22,125,531,109,69,20,5,15,54,68,125,4,31,3,0.128060263,0.235404896,0.544,0.241685144,0.34441241672674516,0.342155009,0.407982261,0.75013727,0.166297117,72.66188262142597,116.09306893157179,0.222560975,0.295731707,0.481707317,0.61392405,0.41916168,0.25449102,0.32634731,"sa3019983"
"Nick Vogt","SDP",2024,"A,A+",23,102,425,90,64,17,3,6,45,37,123,8,27,3,0.087058823,0.289411764,0.300813008,0.237467018,0.3165717635233447,0.316037735,0.345646437,0.661684172,0.108179419,47.482320866484784,85.48237755967044,0.277108433,0.405622489,0.317269076,1.278481012,0.43023256,0.2248062,0.34496124,"sa3019984"
"Gavin Cross","KCR",2024,"AA",23,101,436,100,66,19,0,15,59,45,105,2,30,2,0.103211009,0.240825688,0.428571428,0.261096605,0.34929007029643766,0.341743119,0.428198433,0.769941552,0.167101828,60.69570281903182,115.16955674036018,0.25,0.367857142,0.382142857,0.962616822,0.45390071,0.24113475,0.30496454,"sa3019985"
"Luke Gold","DET",2024,"A+",23,121,497,100,60,24,2,14,57,36,128,5,7,3,0.072434607,0.257545271,0.28125,0.226244343,0.32088732239705936,0.301810865,0.384615384,0.686426249,0.158371041,57.374206340982866,97.72568088574627,0.224683544,0.306962025,0.46835443,0.655405405,0.45625,0.2875,0.25625,"sa3019986"
"Anthony Hall","NYY",2024,"A,A+,CPX",23,48,181,35,25,7,1,2,19,23,59,3,6,0,0.127071823,0.32596685,0.389830508,0.221518987,0.3095067604470648,0.320441988,0.316455696,0.636897684,0.094936709,20.27706120062637,85.96867862765404,0.215053763,0.440860215,0.344086021,1.28125,0.46315789,0.27368421,0.26315789,"sa3019987"
"Jacob Melton","HOU",2024,"AA,AAA",23,105,443,101,64,20,2,15,54,31,104,3,30,4,0.069977426,0.234762979,0.298076923,0.253132832,0.3299791814263808,0.309633027,0.426065162,0.735698189,0.17293233,54.2710662739152,94.80716404876571,0.179054054,0.493243243,0.327702702,1.505154639,0.36912752,0.26174497,0.36912752,"sa3019988"
"Peyton Graham","DET",2024,"A,A+,AA",23,64,240,39,29,8,0,2,18,37,52,5,10,2,0.154166666,0.216666666,0.711538461,0.202072538,0.3189303418000539,0.354166666,0.274611398,0.628778064,0.07253886,27.373543354564006,95.8164356941938,0.211678832,0.408759124,0.379562043,1.076923076,0.48591549,0.23239437,0.28169014,"sa3019990"
"Caeden Trenkle","OAK",2024,"AA",23,74,267,46,30,11,1,4,23,25,82,5,3,0,0.093632958,0.307116104,0.304878048,0.194915254,0.26748091727495193,0.268939393,0.300847457,0.56978685,0.105932203,20.164866273259655,62.481338537248135,0.192307692,0.358974358,0.448717948,0.8,0.46835443,0.19620253,0.33544304,"sa3019991"
"Brad Cumbest","COL",2024,"A,CPX",23,70,260,42,22,12,5,3,32,18,97,4,0,0,0.069230769,0.373076923,0.18556701,0.181034482,0.27343384738151844,0.257692307,0.314655172,0.572347479,0.13362069,19.415425755659406,49.221758169854,0.185185185,0.355555555,0.459259259,0.774193548,0.44604317,0.23741007,0.31654676,"sa3019993"
"Cameron Masterman","OAK",2024,"A+",25,75,301,58,32,14,3,9,40,34,110,5,4,2,0.11295681,0.365448504,0.309090909,0.221374045,0.3357084401448568,0.316666666,0.400763358,0.717430024,0.179389313,38.11636303416243,107.19964861818609,0.205298013,0.463576158,0.331125827,1.4,0.44155844,0.24025974,0.31818182,"sa3019994"
"Cayden Wallace","KCR",2024,"A+,AA,CPX",22,56,219,50,37,10,0,3,23,16,39,4,4,4,0.07305936,0.178082191,0.41025641,0.256410256,0.32118804650763944,0.328767123,0.353846153,0.682613276,0.097435897,25.759921279961592,95.56828122312227,0.285714285,0.422077922,0.292207792,1.444444444,0.38607595,0.24050633,0.37341772,"sa3019996"
"Daniel Susac","OAK",2024,"AA",23,88,370,88,54,19,3,12,50,16,96,8,7,2,0.043243243,0.259459459,0.166666666,0.256559766,0.330945629525829,0.3,0.434402332,0.734402332,0.177842566,46.223957861186136,103.35503645212242,0.233870967,0.423387096,0.342741935,1.235294117,0.48412698,0.25396825,0.26190476,"sa3019997"
"Jose Izarra","LAD",2024,"AA,CPX",22,40,122,19,12,4,1,2,10,21,42,0,3,2,0.172131147,0.344262295,0.5,0.195876288,0.3370900400413955,0.3553719,0.319587628,0.674959528,0.12371134,16.116033843432394,93.71059505081766,0.222222222,0.185185185,0.592592592,0.3125,0.28571429,0.32142857,0.39285714,"sa3019998"
"Sterlin Thompson","COL",2024,"AA",23,119,518,113,78,18,4,13,57,43,122,12,12,4,0.083011583,0.235521235,0.352459016,0.244588744,0.3237929080674087,0.318532818,0.385281385,0.703814203,0.140692641,62.82455172554272,103.24865868410036,0.24024024,0.477477477,0.282282282,1.691489361,0.47058824,0.22647059,0.30294118,"sa3019999"
"Maxwell Costes","BAL",2024,"A,A+",24,54,194,35,28,5,0,2,19,20,29,2,2,2,0.103092783,0.149484536,0.689655172,0.210843373,0.29184367208136724,0.314432989,0.277108433,0.591541422,0.06626506,18.987716295489044,80.62622683093123,0.169117647,0.404411764,0.426470588,0.948275862,0.51079137,0.17266187,0.31654676,"sa3020001"
"Chase Valentine","SDP",2024,"A,AA",22,79,276,56,42,9,0,5,31,34,81,6,6,4,0.123188405,0.29347826,0.419753086,0.24347826,0.34346894963699226,0.352941176,0.347826086,0.700767262,0.104347826,36.04059149079729,95.01944921126534,0.256756756,0.405405405,0.337837837,1.2,0.50326797,0.2745098,0.22222222,"sa3020002"
"Griffin Doersching","SDP",2024,"A+",25,72,292,53,28,15,0,10,32,32,75,3,3,1,0.109589041,0.256849315,0.426666666,0.209486166,0.32275030621138634,0.302405498,0.387351778,0.689757276,0.177865612,34.119555224556265,98.91653901421734,0.154696132,0.337016574,0.508287292,0.663043478,0.4640884,0.25966851,0.27624309,"sa3020003"
"Jamaliel Rosado Jr.","OAK",2024,"AA,CPX",20,38,126,17,12,4,1,0,14,26,38,2,2,1,0.206349206,0.301587301,0.684210526,0.178947368,0.3326970076560974,0.368,0.242105263,0.610105263,0.063157895,15.556021652090898,79.67555644471125,0.086206896,0.603448275,0.310344827,1.944444444,0.4,0.13333333,0.46666667,"sa3020004"
"Yeniel Laboy","OAK",2024,"A,CPX",20,55,199,35,32,2,1,0,21,28,40,4,2,2,0.140703517,0.201005025,0.7,0.209580838,0.29653543802961035,0.326633165,0.233532934,0.560166099,0.023952096,18.452706164493502,60.407030689994386,0.149606299,0.622047244,0.228346456,2.724137931,0.46511628,0.24806202,0.28682171,"sa3020005"
"Henry Bolte","OAK",2024,"A+,AA",20,123,545,125,70,32,8,15,73,61,189,7,46,12,0.111926605,0.34678899,0.322751322,0.267094017,0.38378977204774184,0.367647058,0.465811965,0.833459023,0.198717948,89.25311840146301,137.59729191088218,0.248201438,0.543165467,0.208633093,2.603448275,0.45357143,0.225,0.32142857,"sa3020006"
"Blake Rambusch","SEA",2024,"AA,CPX",24,69,252,57,50,5,2,0,18,34,38,3,25,9,0.134920634,0.15079365,0.894736842,0.276699029,0.35570597410202026,0.4,0.320388349,0.720388349,0.04368932,36.962071470085576,113.31107358148236,0.212121212,0.642424242,0.145454545,4.416666666,0.30994152,0.22807018,0.4619883,"sa3020008"
"Tanner Schobel","MIN",2024,"AA",23,122,520,96,62,20,4,10,53,59,124,7,13,6,0.113461538,0.238461538,0.475806451,0.21098901,0.2993058232673101,0.300578034,0.338461538,0.639039572,0.127472528,52.1553643807241,82.97779314274337,0.209580838,0.368263473,0.422155688,0.872340425,0.53097345,0.22123894,0.24778761,"sa3020009"
"Tyler Robertson","SDP",2024,"A+",24,72,266,65,49,11,0,5,38,24,66,3,16,5,0.090225563,0.2481203,0.363636363,0.277777777,0.3477657167847586,0.348659003,0.388888888,0.737547891,0.111111111,36.10600062996701,114.90691144217293,0.215568862,0.45508982,0.329341317,1.381818181,0.55813953,0.25,0.19186047,"sa3020010"
"Chase Meidroth","BOS",2024,"AAA",22,122,558,128,98,20,3,7,57,105,71,7,13,6,0.188172043,0.127240143,1.478873239,0.292906178,0.3929950415447194,0.437275985,0.400457665,0.83773365,0.107551487,98.87619758360752,132.00921433703388,0.258953168,0.490358126,0.250688705,1.956043956,0.3604336,0.25745257,0.38211382,"sa3020011"
"Beau Brewer","NYY",2024,"A+",22,33,102,21,15,6,0,0,10,8,19,4,0,0,0.078431372,0.186274509,0.421052631,0.228260869,0.2775065451860428,0.29,0.29347826,0.58347826,0.065217391,8.966992271399436,71.77183218113825,0.211267605,0.577464788,0.211267605,2.733333333,0.46575342,0.17808219,0.35616438,"sa3020013"
"Connor Charping","SEA",2024,"A,A+",25,67,284,62,46,13,2,1,33,40,43,5,12,4,0.14084507,0.15140845,0.930232558,0.275555555,0.3795170777700317,0.408450704,0.364444444,0.772895148,0.088888889,45.81561495412252,121.02889270679194,0.203296703,0.527472527,0.269230769,1.959183673,0.44680851,0.26595745,0.28723404,"sa3020014"
"Dylan Rock","TOR",2024,"A+",25,71,263,42,28,11,0,3,18,26,74,5,3,1,0.098859315,0.281368821,0.351351351,0.184210526,0.27754051603745145,0.292775665,0.271929824,0.564705489,0.087719298,21.58266312625018,67.30009711361951,0.156862745,0.333333333,0.509803921,0.653846153,0.48701299,0.22727273,0.28571429,"sa3020085"
"Kevin Graham","ARI",2024,"AA",24,94,347,66,43,16,2,5,31,32,106,6,6,0,0.09221902,0.305475504,0.301886792,0.212903225,0.28888448925985805,0.291907514,0.325806451,0.617713965,0.112903226,31.98854772062631,76.26605613199668,0.226600985,0.507389162,0.266009852,1.907407407,0.49514563,0.27184466,0.23300971,"sa3020087"
"Jorel Ortega","MIN",2024,"AA",23,121,417,78,52,13,3,10,44,44,102,4,11,6,0.105515587,0.244604316,0.431372549,0.214285714,0.30793014340675795,0.307692307,0.348901098,0.656593405,0.134615384,44.62425677759973,88.53218460846826,0.215384615,0.353846153,0.43076923,0.821428571,0.49621212,0.26515152,0.23863636,"sa3020090"
"Josh Zamora","MIA",2024,"A+,AA",25,108,453,99,64,17,0,18,59,44,92,13,0,0,0.097130242,0.203090507,0.478260869,0.2481203,0.35001936172489573,0.327433628,0.426065162,0.75349879,0.177944862,62.251590049124836,116.77020368384582,0.198697068,0.364820846,0.436482084,0.835820895,0.53205128,0.24679487,0.22115385,"sa3020092"
"Harrison Spohn","MIA",2024,"A+,AA,AAA",25,109,385,64,42,13,2,7,33,36,139,6,6,5,0.093506493,0.361038961,0.258992805,0.185507246,0.26614379649981856,0.263020833,0.295652173,0.558673006,0.110144927,28.468084329759645,65.56019927194744,0.18,0.375,0.445,0.842696629,0.46634615,0.20673077,0.32692308,"sa3020093"
"Dakota Kotowski","PHI",2024,"A",24,56,218,42,28,7,1,6,31,19,81,4,7,3,0.087155963,0.371559633,0.234567901,0.221052631,0.3257597351292951,0.311926605,0.363157894,0.675084499,0.142105263,25.925922468900417,96.6171143971548,0.226415094,0.46226415,0.311320754,1.484848484,0.52252252,0.25225225,0.22522523,"sa3020094"
"Peyton Williams","TOR",2024,"A,A+,CPX",23,85,363,90,56,22,1,11,54,45,78,6,0,0,0.123966942,0.214876033,0.576923076,0.287539936,0.38657993572192956,0.374655647,0.469648562,0.844304209,0.182108626,60.60914493124925,135.40906097558073,0.20338983,0.474576271,0.322033898,1.47368421,0.40167364,0.23012552,0.36820084,"sa3020099"
"Jordan Dissin","PHI",2024,"A+,AA",22,84,325,57,41,7,0,9,41,44,81,8,3,1,0.135384615,0.249230769,0.543209876,0.212686567,0.32725188053571264,0.341538461,0.339552238,0.681090699,0.126865671,41.00816976072367,103.3475298997434,0.208556149,0.438502673,0.352941176,1.242424242,0.47643979,0.23036649,0.29319372,"sa3020100"
"Jancel Villarroel","HOU",2024,"A,CPX",19,76,309,64,45,12,3,4,41,31,71,5,11,5,0.100323624,0.229773462,0.436619718,0.246153846,0.35596262656369254,0.3592233,0.361538461,0.720761761,0.115384615,44.21093599790349,113.97998850798363,0.240641711,0.43315508,0.326203208,1.327868852,0.48691099,0.21465969,0.29842932,"sa3020102"
"Josh Hatcher","TEX",2024,"AA,AAA",25,109,463,125,90,20,3,12,68,31,126,7,23,7,0.066954643,0.272138228,0.246031746,0.294117647,0.35650179998993614,0.345572354,0.44,0.785572354,0.145882353,66.75552147474544,119.54872646498944,0.252491694,0.488372093,0.259136212,1.884615384,0.49174917,0.21122112,0.2970297,"sa3020115"
"Tanner O'Tremba","SFG",2024,"A+",24,57,224,36,23,8,1,4,25,24,68,2,10,3,0.107142857,0.303571428,0.352941176,0.193548387,0.30732965603605045,0.319819819,0.311827956,0.631647775,0.118279569,23.581030276291436,86.33386122275299,0.181034482,0.362068965,0.456896551,0.79245283,0.46218487,0.24369748,0.29411765,"sa3020116"
"Logan Tanner","CIN",2024,"A+",23,69,259,41,21,12,1,7,26,35,86,4,0,1,0.135135135,0.332046332,0.406976744,0.184684684,0.30683079269505287,0.298449612,0.342342342,0.640791954,0.157657658,27.15019833836668,88.74045378661724,0.176470588,0.352941176,0.470588235,0.75,0.44117647,0.27941176,0.27941176,"sa3020117"
"Trey Faltine","CIN",2024,"A,A+,AAA",23,87,280,48,32,10,0,6,30,35,109,1,29,2,0.125,0.389285714,0.321100917,0.206896551,0.32298272070677386,0.326086956,0.327586206,0.653673162,0.120689655,32.301175051463865,93.6494647796281,0.285714285,0.344537815,0.369747899,0.931818181,0.4,0.3,0.3,"sa3020118"
"Tres Gonzalez","PIT",2024,"AA",23,95,363,77,67,9,1,0,24,28,75,3,10,8,0.077134986,0.20661157,0.373333333,0.239130434,0.27983631306335705,0.312849162,0.273291925,0.586141087,0.034161491,31.784030577161015,74.53961143686544,0.255144032,0.477366255,0.267489711,1.784615384,0.43083004,0.27272727,0.29644269,"sa3020121"
"Thomas Gavello","SFG",2024,"A+",23,79,304,49,34,8,0,7,32,36,104,4,9,2,0.118421052,0.342105263,0.346153846,0.192913385,0.30772247361509425,0.322368421,0.307086614,0.629455035,0.114173229,32.0958657551984,86.58485192398814,0.211920529,0.437086092,0.350993377,1.245283018,0.47368421,0.28289474,0.24342105,"sa3020122"
"Justin Boyd","CLE",2024,"A+",23,40,146,21,13,7,0,1,8,18,48,0,4,0,0.123287671,0.328767123,0.375,0.16535433,0.2548684724446001,0.268965517,0.244094488,0.513060005,0.078740158,9.576205247438152,55.52505439957345,0.27027027,0.351351351,0.378378378,0.928571428,0.44303797,0.24050633,0.3164557,"sa3020123"
"Rhylan Thomas","NYM",2024,"AA,AAA",24,121,501,131,100,25,0,6,49,34,49,3,21,6,0.067864271,0.097804391,0.693877551,0.287280701,0.3265301322164806,0.336032388,0.381578947,0.717611335,0.094298246,60.13340000401453,90.21538706817857,0.250620347,0.461538461,0.287841191,1.603448275,0.34541063,0.24396135,0.41062802,"sa3020124"
